customer_id,last_order_date,days_since_purchase,lifetime_value,total_orders,churn_risk_flag
16284,2010-11-11 13:27:00,5689,22.60,1,Active
14436,2011-09-02 10:13:00,5394,22.56,1,Active
14982,2010-05-16 15:52:00,5868,22.55,1,Active
18281,2010-05-11 10:49:00,5873,22.50,1,Active
18042,2010-06-16 10:53:00,5837,22.50,1,Active
16917,2010-03-17 15:24:00,5928,22.50,1,Active
17927,2009-12-18 11:03:00,6017,22.50,1,Active
15954,2010-04-29 13:35:00,5885,22.45,1,Active
15725,2011-11-24 14:51:00,5311,22.38,1,Active
16352,2011-11-22 10:32:00,5313,22.32,2,Active
16231,2010-10-11 17:29:00,5720,22.30,2,Active
15054,2011-11-27 15:02:00,5308,22.28,2,Active
15905,2010-06-14 16:00:00,5839,22.20,1,Active
17359,2011-11-28 14:37:00,5307,22.05,2,Active
14102,2011-11-17 11:04:00,5318,22.05,3,Active
17045,2010-11-28 13:09:00,5672,22.00,2,Active
15507,2011-06-21 11:19:00,5467,21.86,1,Active
18038,2010-06-01 15:59:00,5852,21.80,1,Active
15883,2011-12-07 17:05:00,5298,21.75,2,Active
17122,2010-11-16 14:38:00,5684,21.60,2,Active
15495,2010-11-25 13:46:00,5675,21.60,1,Active
14927,2010-11-08 12:30:00,5692,21.60,1,Active
13489,2011-02-18 10:42:00,5590,21.60,1,Active
13961,2010-11-12 14:40:00,5688,21.60,1,Active
13532,2011-11-06 12:25:00,5329,21.60,1,Active
14182,2010-09-22 11:45:00,5739,21.60,1,Active
18203,2010-11-23 12:25:00,5677,21.60,3,Active
16381,2010-10-17 13:06:00,5714,21.55,1,Active
14750,2009-12-03 17:57:00,6032,21.55,1,Active
15474,2010-04-23 11:14:00,5891,21.55,1,Active
14455,2010-10-03 15:48:00,5728,21.40,2,Active
13273,2011-08-18 14:02:00,5409,21.37,1,Active
18107,2010-09-23 13:03:00,5738,21.35,1,Active
17918,2010-07-22 14:20:00,5801,21.35,1,Active
14544,2011-11-15 15:06:00,5320,21.33,3,Active
16964,2009-12-06 12:51:00,6029,21.25,1,Active
12898,2010-02-18 12:36:00,5955,21.10,1,Active
13170,2011-11-13 12:19:00,5322,21.09,1,Active
12606,2010-01-26 16:23:00,5978,21.00,1,Active
14611,2010-04-20 10:19:00,5894,21.00,1,Active
17506,2011-09-25 11:39:00,5371,21.00,1,Active
13861,2010-06-27 11:37:00,5826,21.00,1,Active
17882,2010-11-25 14:40:00,5675,21.00,2,Active
16815,2010-09-12 10:59:00,5749,21.00,2,Active
15948,2011-10-27 08:35:00,5339,21.00,1,Active
15813,2011-04-14 09:09:00,5535,21.00,1,Active
16644,2011-05-11 12:53:00,5508,21.00,1,Active
12914,2010-11-04 12:28:00,5696,21.00,1,Active
18040,2011-11-20 14:20:00,5315,20.80,1,Active
18158,2011-09-12 09:03:00,5384,20.80,1,Active
12855,2010-11-10 14:54:00,5690,20.80,2,Active
17022,2011-11-08 17:09:00,5327,20.80,1,Active
12925,2011-09-26 11:05:00,5370,20.80,1,Active
12884,2011-09-12 13:10:00,5384,20.80,1,Active
16305,2011-07-24 12:18:00,5434,20.80,1,Active
17153,2011-11-15 13:42:00,5320,20.80,1,Active
17037,2011-09-13 12:49:00,5383,20.80,1,Active
16181,2011-09-27 13:38:00,5369,20.80,1,Active
14495,2011-10-20 12:28:00,5346,20.80,1,Active
16953,2011-11-09 15:54:00,5326,20.80,1,Active
14736,2010-08-11 15:21:00,5781,20.75,2,Active
17000,2010-10-27 14:16:00,5704,20.71,1,Active
15227,2011-11-03 11:58:00,5332,20.70,2,Active
16967,2011-06-03 14:24:00,5485,20.70,1,Active
18200,2011-08-25 18:45:00,5402,20.64,1,Active
17302,2011-08-09 09:04:00,5418,20.60,1,Active
14814,2010-05-07 14:10:00,5877,20.54,1,Active
15009,2011-11-14 17:40:00,5321,20.49,1,Active
18157,2010-05-17 14:09:00,5867,20.40,1,Active
15536,2010-10-26 16:31:00,5705,20.40,1,Active
18191,2011-03-23 12:08:00,5557,20.40,1,Active
16302,2011-08-05 09:44:00,5422,20.40,1,Active
17468,2010-11-29 17:25:00,5671,20.40,1,Active
14094,2010-09-26 11:58:00,5735,20.40,1,Active
15137,2010-01-28 15:45:00,5976,20.40,1,Active
13705,2010-07-19 11:42:00,5804,20.40,2,Active
16207,2011-11-14 13:51:00,5321,20.40,1,Active
13965,2010-01-05 15:21:00,5999,20.40,1,Active
12763,2010-12-05 15:46:00,5665,20.40,1,Active
15320,2011-10-26 13:27:00,5340,20.40,1,Active
17717,2010-10-14 12:54:00,5717,20.40,1,Active
17775,2011-03-30 10:50:00,5550,20.40,1,Active
14361,2010-05-10 12:29:00,5874,20.40,1,Active
13934,2011-03-21 08:39:00,5559,20.30,1,Active
12416,2010-02-21 10:19:00,5952,20.28,1,Active
14229,2010-08-25 11:47:00,5767,20.28,1,Active
14783,2010-02-18 16:16:00,5955,20.28,1,Active
12894,2010-05-13 14:47:00,5871,20.25,1,Active
14848,2010-10-31 12:22:00,5700,20.16,1,Active
17904,2011-11-18 12:57:00,5317,20.15,1,Active
17849,2011-03-21 12:13:00,5559,20.08,3,Active
14779,2011-03-04 12:42:00,5576,20.00,2,Active
15632,2011-10-07 11:47:00,5359,19.98,2,Active
15517,2011-04-20 14:02:00,5529,19.92,1,Active
15618,2011-07-26 10:13:00,5432,19.90,1,Active
14353,2010-10-04 12:38:00,5727,19.90,1,Active
16136,2011-03-07 09:52:00,5573,19.90,1,Active
17572,2011-04-15 12:10:00,5534,19.90,1,Active
14923,2011-10-20 11:51:00,5346,19.90,1,Active
14269,2010-09-26 12:53:00,5735,19.90,1,Active
13341,2011-03-24 09:50:00,5556,19.90,1,Active
17668,2011-12-08 13:25:00,5297,19.90,1,Active
18205,2011-11-03 13:22:00,5332,19.90,1,Active
16315,2010-06-21 13:53:00,5832,19.90,1,Active
13133,2011-02-08 15:48:00,5600,19.80,1,Active
18232,2011-05-31 08:03:00,5488,19.80,1,Active
17793,2011-11-14 14:24:00,5321,19.80,1,Active
15927,2010-03-02 13:25:00,5943,19.80,1,Active
13708,2011-03-13 13:46:00,5567,19.80,1,Active
15092,2011-03-01 12:24:00,5579,19.80,1,Active
15448,2010-02-03 13:29:00,5970,19.75,1,Active
15821,2011-10-26 15:48:00,5340,19.75,2,Active
12508,2011-11-13 15:37:00,5322,19.62,2,Active
15961,2010-11-25 15:59:00,5675,19.55,1,Active
15924,2009-12-08 15:00:00,6027,19.55,1,Active
14438,2011-02-06 14:56:00,5602,19.50,1,Active
13973,2011-02-25 15:21:00,5583,19.50,1,Active
17174,2011-05-06 11:47:00,5513,19.50,1,Active
17212,2010-08-10 09:22:00,5782,19.50,1,Active
13691,2010-11-08 17:34:00,5692,19.50,1,Active
13227,2011-05-22 11:47:00,5497,19.50,1,Active
13793,2010-03-03 08:25:00,5942,19.50,1,Active
15336,2010-11-03 12:39:00,5697,19.50,1,Active
15178,2011-03-24 15:12:00,5556,19.50,1,Active
14384,2010-07-27 09:53:00,5796,19.50,1,Active
15637,2009-12-15 17:54:00,6020,19.50,1,Active
16988,2010-11-25 09:22:00,5675,19.50,1,Active
17548,2010-11-08 16:19:00,5692,19.50,1,Active
15613,2010-04-08 12:51:00,5906,19.50,1,Active
17168,2010-07-29 12:33:00,5794,19.50,1,Active
17766,2010-11-23 14:17:00,5677,19.48,1,Active
13430,2011-09-14 14:26:00,5382,19.44,1,Active
13703,2010-10-20 13:11:00,5711,19.40,1,Active
13586,2010-06-16 13:47:00,5837,19.40,1,Active
16816,2011-08-28 14:16:00,5399,19.32,2,Active
13144,2010-10-04 14:14:00,5727,19.30,1,Active
18262,2011-07-22 16:04:00,5436,19.10,2,Active
15720,2011-11-15 14:48:00,5320,19.02,2,Active
15375,2010-01-18 15:38:00,5986,18.96,1,Active
13236,2011-11-15 12:50:00,5320,18.96,1,Active
17070,2011-08-17 17:01:00,5410,18.95,2,Active
14985,2011-05-25 14:29:00,5494,18.92,2,Active
16056,2011-10-25 15:19:00,5341,18.80,1,Active
13726,2011-11-01 10:49:00,5334,18.72,1,Active
16557,2011-07-25 13:28:00,5433,18.60,1,Active
14076,2011-08-02 15:19:00,5425,18.60,1,Active
17216,2010-06-03 13:03:00,5850,18.60,1,Active
12966,2011-11-30 12:38:00,5305,18.60,1,Active
16380,2011-10-09 15:40:00,5357,18.55,1,Active
15041,2011-06-22 16:16:00,5466,18.54,2,Active
14165,2011-03-09 12:39:00,5571,18.53,1,Active
13053,2010-03-28 11:28:00,5917,18.50,1,Active
14223,2011-09-08 13:38:00,5388,18.12,2,Active
13568,2011-06-19 14:42:00,5469,18.05,1,Active
12367,2011-12-05 16:48:00,5300,18.00,1,Active
12732,2011-06-13 11:33:00,5475,18.00,1,Active
12659,2011-11-10 11:53:00,5325,18.00,1,Active
12655,2010-10-12 09:17:00,5719,18.00,1,Active
16018,2011-10-31 14:13:00,5335,17.96,2,Active
17944,2010-10-12 16:25:00,5719,17.95,1,Active
12392,2010-04-27 14:04:00,5887,17.90,1,Active
14949,2010-01-18 13:47:00,5986,17.90,1,Active
14354,2011-11-09 15:36:00,5326,17.88,1,Active
15781,2011-07-25 12:25:00,5433,17.85,1,Active
18054,2010-11-12 08:18:00,5688,17.85,1,Active
17352,2010-01-12 16:13:00,5992,17.85,1,Active
13332,2011-11-25 13:30:00,5310,17.85,1,Active
14807,2010-11-14 12:47:00,5686,17.85,1,Active
13138,2010-11-08 11:45:00,5692,17.85,1,Active
15170,2010-10-29 10:34:00,5702,17.85,1,Active
13003,2011-05-09 08:23:00,5510,17.85,1,Active
16499,2010-06-11 12:22:00,5842,17.85,1,Active
13005,2011-04-07 13:32:00,5542,17.85,1,Active
13592,2011-05-10 15:48:00,5509,17.85,1,Active
15337,2010-10-24 15:29:00,5707,17.85,1,Active
13219,2010-03-31 14:18:00,5914,17.85,1,Active
15096,2011-10-28 10:27:00,5338,17.85,1,Active
14774,2010-06-29 12:26:00,5824,17.85,1,Active
16643,2011-04-08 08:24:00,5541,17.85,1,Active
13905,2009-12-07 11:41:00,6028,17.85,1,Active
18020,2010-06-14 12:31:00,5839,17.85,1,Active
15112,2010-04-07 14:17:00,5907,17.85,1,Active
17565,2010-05-02 11:54:00,5882,17.80,1,Active
17972,2011-04-12 12:16:00,5537,17.75,1,Active
14203,2010-11-07 13:35:00,5693,17.70,1,Active
15308,2011-03-10 13:08:00,5570,17.70,1,Active
12886,2011-05-04 11:21:00,5515,17.70,1,Active
14757,2011-09-25 14:36:00,5371,17.70,1,Active
16396,2010-08-20 14:17:00,5772,17.70,1,Active
15692,2011-11-11 14:12:00,5324,17.70,1,Active
15340,2010-05-27 10:27:00,5857,17.70,1,Active
17473,2010-09-09 19:03:00,5752,17.70,1,Active
15317,2010-01-31 15:55:00,5973,17.70,1,Active
14778,2011-02-04 11:43:00,5604,17.70,1,Active
15323,2010-05-26 10:01:00,5858,17.70,1,Active
15656,2011-02-28 15:32:00,5580,17.70,1,Active
16288,2010-08-26 14:45:00,5766,17.70,1,Active
13321,2011-09-14 15:18:00,5382,17.70,1,Active
17657,2010-10-05 14:52:00,5726,17.70,1,Active
18100,2010-06-07 14:19:00,5846,17.70,1,Active
17120,2011-04-20 15:21:00,5529,17.70,1,Active
17621,2010-12-20 13:31:00,5650,17.70,1,Active
16555,2010-07-22 13:41:00,5801,17.70,1,Active
16421,2010-08-27 12:02:00,5765,17.70,1,Active
13116,2011-07-24 14:33:00,5434,17.70,1,Active
17701,2011-04-01 12:25:00,5548,17.70,1,Active
14347,2009-12-03 10:49:00,6032,17.70,1,Active
15100,2010-01-07 14:33:00,5997,17.70,1,Active
13449,2011-11-16 08:28:00,5319,17.70,1,Active
12938,2011-11-14 11:21:00,5321,17.70,1,Active
14294,2010-10-28 16:25:00,5703,17.70,1,Active
16573,2011-02-22 15:14:00,5586,17.70,1,Active
16760,2010-10-05 15:55:00,5726,17.70,1,Active
15775,2011-04-08 12:56:00,5541,17.70,1,Active
14017,2010-05-17 14:52:00,5867,17.70,1,Active
13575,2011-09-30 09:20:00,5366,17.70,1,Active
15262,2011-01-20 12:16:00,5619,17.70,1,Active
13699,2010-06-07 13:03:00,5846,17.70,1,Active
15345,2011-10-25 11:28:00,5341,17.70,1,Active
14822,2010-08-11 12:52:00,5781,17.70,1,Active
14728,2010-10-22 15:57:00,5709,17.70,1,Active
16306,2010-10-01 09:36:00,5730,17.70,1,Active
16457,2011-05-05 13:19:00,5514,17.70,1,Active
16075,2010-05-24 15:57:00,5860,17.70,1,Active
18201,2009-12-17 08:55:00,6018,17.70,1,Active
18197,2010-05-13 10:46:00,5871,17.70,1,Active
16297,2011-03-16 08:29:00,5564,17.70,1,Active
12892,2010-11-08 09:51:00,5692,17.70,1,Active
14747,2011-04-04 14:09:00,5545,17.70,1,Active
15711,2010-01-24 12:13:00,5980,17.70,1,Active
17898,2010-05-21 17:22:00,5863,17.65,1,Active
12692,2010-03-12 14:02:00,5933,17.55,1,Active
17303,2010-12-13 13:32:00,5657,17.45,1,Active
14162,2011-02-20 12:32:00,5588,17.40,1,Active
16436,2010-02-09 13:19:00,5964,17.40,2,Active
15995,2010-10-21 13:57:00,5710,17.15,1,Active
14345,2011-11-01 09:51:00,5334,17.00,1,Active
15328,2010-10-28 09:05:00,5703,17.00,1,Active
18164,2011-11-02 12:56:00,5333,17.00,1,Active
15724,2010-11-04 10:22:00,5696,17.00,1,Active
15560,2010-11-07 10:14:00,5693,17.00,1,Active
15419,2011-11-15 09:23:00,5320,17.00,1,Active
14248,2010-07-12 14:27:00,5811,17.00,1,Active
15758,2011-11-15 10:48:00,5320,17.00,1,Active
12883,2011-11-15 09:31:00,5320,17.00,1,Active
14226,2011-09-30 11:45:00,5366,17.00,1,Active
14109,2011-09-28 10:18:00,5368,17.00,1,Active
13609,2010-04-25 13:26:00,5889,16.95,1,Active
16066,2011-10-23 10:56:00,5343,16.95,2,Active
16707,2010-11-04 14:39:00,5696,16.92,2,Active
17980,2010-12-15 15:50:00,5655,16.80,2,Active
14823,2011-06-12 13:12:00,5476,16.75,3,Active
14689,2011-05-15 11:22:00,5504,16.65,1,Active
15145,2011-10-27 12:33:00,5339,16.60,1,Active
13972,2011-05-22 11:34:00,5497,16.60,1,Active
12354,2011-04-21 13:11:00,5528,16.60,1,Active
13886,2011-09-29 13:17:00,5367,16.60,1,Active
15208,2011-11-08 14:39:00,5327,16.50,1,Active
13029,2011-07-24 11:37:00,5434,16.50,1,Active
15565,2011-10-20 14:33:00,5346,16.50,1,Active
16832,2011-05-06 14:12:00,5513,16.35,1,Active
17628,2011-09-19 15:21:00,5377,16.35,1,Active
16724,2010-10-31 11:40:00,5700,16.35,1,Active
17826,2010-11-30 13:23:00,5670,16.35,1,Active
13396,2011-01-24 13:37:00,5615,16.35,1,Active
17435,2010-10-24 13:55:00,5707,16.35,1,Active
15558,2010-03-10 15:25:00,5935,16.30,1,Active
14070,2010-01-24 12:27:00,5980,16.25,1,Active
12858,2010-11-21 12:55:00,5679,16.15,1,Active
17600,2011-11-22 09:43:00,5313,15.94,1,Active
14374,2010-06-16 14:25:00,5837,15.90,1,Active
13034,2010-11-03 15:22:00,5697,15.90,1,Active
16432,2011-10-06 13:59:00,5360,15.90,1,Active
17781,2011-07-03 16:00:00,5455,15.90,1,Active
12746,2010-06-17 10:41:00,5836,15.90,1,Active
17914,2011-12-06 11:58:00,5299,15.90,1,Active
16050,2011-06-19 11:44:00,5469,15.90,1,Active
16250,2010-11-18 10:43:00,5682,15.90,1,Active
17887,2011-08-02 17:29:00,5425,15.90,1,Active
18014,2011-11-11 15:28:00,5324,15.90,1,Active
14003,2009-12-07 08:53:00,6028,15.90,1,Active
17374,2011-03-03 12:53:00,5577,15.90,1,Active
15556,2011-11-15 16:08:00,5320,15.86,1,Active
16562,2010-08-20 11:45:00,5772,15.80,1,Active
16968,2011-08-24 10:51:00,5403,15.80,1,Active
17845,2010-05-12 13:12:00,5872,15.70,1,Active
16009,2011-07-03 11:26:00,5455,15.60,1,Active
15433,2011-03-17 14:12:00,5563,15.60,1,Active
14880,2011-02-24 12:27:00,5584,15.60,1,Active
16375,2010-08-26 14:25:00,5766,15.60,2,Active
13760,2011-10-16 16:13:00,5350,15.60,3,Active
17741,2010-10-29 11:59:00,5702,15.60,1,Active
16269,2010-09-28 11:50:00,5733,15.60,1,Active
16627,2011-09-21 14:38:00,5375,15.60,1,Active
16785,2010-10-26 10:36:00,5705,15.60,1,Active
16516,2011-11-09 14:59:00,5326,15.60,1,Active
18266,2010-10-01 15:33:00,5730,15.60,1,Active
14356,2011-09-19 14:43:00,5377,15.60,1,Active
15762,2011-09-23 15:17:00,5373,15.60,1,Active
15074,2010-08-29 11:47:00,5763,15.60,1,Active
17906,2011-04-06 17:25:00,5543,15.60,1,Active
18264,2010-07-29 10:02:00,5794,15.60,1,Active
16957,2011-03-03 09:25:00,5577,15.60,1,Active
16020,2011-10-05 13:54:00,5361,15.60,1,Active
15221,2010-10-29 10:28:00,5702,15.60,1,Active
13827,2011-10-13 12:38:00,5353,15.59,3,Active
12846,2010-01-26 16:29:00,5978,15.58,1,Active
16547,2010-06-11 13:02:00,5842,15.55,1,Active
17989,2010-11-25 13:49:00,5675,15.55,1,Active
17558,2010-11-11 14:36:00,5689,15.50,1,Active
16880,2011-07-10 12:25:00,5448,15.45,1,Active
13837,2011-05-12 12:10:00,5507,15.43,2,Active
15437,2011-03-22 13:11:00,5558,15.41,1,Active
15892,2010-02-08 16:23:00,5965,15.39,1,Active
18228,2011-10-14 09:21:00,5352,15.36,1,Active
16537,2010-03-08 13:41:00,5937,15.35,1,Active
15848,2010-03-28 10:54:00,5917,15.35,1,Active
14989,2010-02-16 10:40:00,5957,15.30,1,Active
14833,2010-07-29 10:06:00,5794,15.30,1,Active
14303,2010-10-01 10:31:00,5730,15.30,1,Active
15575,2010-03-30 12:50:00,5915,15.25,1,Active
15266,2010-11-25 16:36:00,5675,15.06,2,Active
17178,2009-12-08 16:20:00,6027,15.00,1,Active
15449,2011-03-23 10:43:00,5557,15.00,1,Active
13739,2010-06-30 10:25:00,5823,15.00,1,Active
16346,2010-11-19 15:55:00,5681,15.00,1,Active
14568,2010-09-30 17:15:00,5731,15.00,1,Active
13509,2011-07-13 10:08:00,5445,15.00,1,Active
15148,2011-11-29 08:21:00,5306,15.00,1,Active
18274,2011-11-09 17:03:00,5326,15.00,1,Active
13040,2011-12-01 10:38:00,5304,15.00,1,Active
17647,2010-02-08 14:40:00,5965,15.00,1,Active
13025,2009-12-08 10:02:00,6027,15.00,1,Active
13022,2010-10-06 10:50:00,5725,15.00,1,Active
15975,2011-09-16 13:33:00,5380,15.00,1,Active
15992,2010-09-12 11:52:00,5749,15.00,1,Active
13002,2010-10-01 11:58:00,5730,15.00,1,Active
12996,2010-11-29 09:27:00,5671,15.00,1,Active
12992,2009-12-14 16:46:00,6021,15.00,1,Active
15857,2011-11-21 12:18:00,5314,15.00,1,Active
13504,2011-10-06 13:20:00,5360,15.00,1,Active
14491,2011-06-17 15:22:00,5471,15.00,1,Active
15842,2010-11-11 14:08:00,5689,15.00,1,Active
12962,2011-08-18 13:38:00,5409,15.00,1,Active
14164,2011-09-20 12:18:00,5376,15.00,1,Active
17108,2010-02-14 12:22:00,5959,15.00,1,Active
16828,2011-09-07 15:10:00,5389,15.00,1,Active
15258,2011-06-24 12:30:00,5464,15.00,1,Active
15075,2011-09-23 12:27:00,5373,15.00,1,Active
17046,2010-08-12 12:37:00,5780,15.00,1,Active
12919,2011-06-23 09:22:00,5465,15.00,1,Active
13181,2010-11-23 15:05:00,5677,15.00,1,Active
17038,2010-10-20 16:04:00,5711,15.00,1,Active
17034,2011-02-25 10:10:00,5583,15.00,1,Active
16294,2010-08-20 12:01:00,5772,15.00,1,Active
15310,2010-08-18 11:38:00,5774,15.00,1,Active
14392,2010-10-03 12:56:00,5728,15.00,1,Active
17501,2011-05-03 09:46:00,5516,15.00,1,Active
15658,2010-07-28 12:34:00,5795,15.00,1,Active
13602,2010-11-23 12:14:00,5677,15.00,1,Active
13210,2011-09-07 08:18:00,5389,15.00,1,Active
13940,2011-07-18 16:05:00,5440,15.00,1,Active
17480,2011-09-23 11:39:00,5373,15.00,1,Active
16106,2011-10-05 10:37:00,5361,15.00,1,Active
14359,2011-10-28 08:58:00,5338,15.00,1,Active
13914,2011-11-28 10:35:00,5307,15.00,1,Active
14220,2010-12-16 18:18:00,5654,15.00,1,Active
13245,2010-10-03 14:03:00,5728,15.00,1,Active
12780,2010-04-20 09:40:00,5894,15.00,1,Active
13252,2010-03-24 10:30:00,5921,15.00,1,Active
17175,2011-02-16 14:56:00,5592,15.00,1,Active
14865,2011-12-02 16:25:00,5303,15.00,1,Active
15445,2010-04-28 15:00:00,5886,15.00,1,Active
13651,2011-11-04 14:59:00,5331,15.00,1,Active
13833,2010-10-31 14:11:00,5700,15.00,1,Active
16708,2011-10-25 12:20:00,5341,15.00,1,Active
13706,2010-03-23 09:18:00,5922,14.98,1,Active
17847,2010-03-04 12:57:00,5941,14.90,1,Active
16740,2010-11-09 13:34:00,5691,14.90,1,Active
15166,2010-08-29 12:31:00,5763,14.85,1,Active
12561,2011-02-10 11:39:00,5598,14.85,1,Active
12420,2011-10-07 08:55:00,5359,14.85,1,Active
13179,2010-03-31 11:40:00,5914,14.85,1,Active
15688,2010-10-17 12:06:00,5714,14.77,1,Active
16697,2011-04-12 17:12:00,5537,14.75,1,Active
12924,2011-03-09 09:50:00,5571,14.75,2,Active
18015,2011-12-05 14:49:00,5300,14.74,1,Active
17916,2010-03-21 12:26:00,5924,14.65,2,Active
15914,2010-11-26 16:10:00,5674,14.45,2,Active
15721,2011-11-28 12:14:00,5307,14.40,1,Active
14433,2010-08-31 12:35:00,5761,14.40,1,Active
18114,2011-02-22 13:20:00,5586,14.35,1,Active
15866,2011-08-30 14:09:00,5397,14.35,1,Active
17946,2011-04-20 17:00:00,5529,14.35,2,Active
14727,2010-06-11 13:30:00,5842,14.30,2,Active
14811,2010-11-17 13:09:00,5683,14.30,1,Active
17834,2010-09-20 15:32:00,5741,14.18,1,Active
14992,2010-09-23 17:48:00,5738,14.10,1,Active
17226,2010-02-12 14:31:00,5961,13.99,1,Active
16095,2010-09-09 16:54:00,5752,13.95,1,Active
14900,2010-07-05 15:09:00,5818,13.92,1,Active
16226,2011-05-16 11:31:00,5503,13.92,1,Active
17960,2010-07-05 09:56:00,5818,13.90,1,Active
13250,2010-07-25 14:01:00,5798,13.89,1,Active
17569,2011-01-11 14:15:00,5628,13.70,1,Active
16313,2011-12-06 13:02:00,5299,13.68,1,Active
13618,2011-06-19 11:09:00,5469,13.68,1,Active
15438,2011-07-31 14:19:00,5427,13.65,1,Active
13241,2010-10-24 11:17:00,5707,13.49,1,Active
13354,2011-09-29 13:17:00,5367,13.44,1,Active
17030,2011-10-07 08:49:00,5359,13.40,1,Active
13121,2011-03-15 16:47:00,5565,13.35,1,Active
14474,2010-05-09 12:12:00,5875,13.35,1,Active
14427,2010-03-18 09:49:00,5927,13.20,1,Active
16135,2010-05-05 09:35:00,5879,13.20,1,Active
14858,2010-07-22 10:51:00,5801,13.20,1,Active
14453,2011-06-02 14:15:00,5486,13.17,1,Active
17300,2010-11-14 10:56:00,5686,13.00,2,Active
12861,2010-03-30 11:39:00,5915,12.75,1,Active
17840,2010-09-22 12:24:00,5739,12.74,1,Active
16674,2011-10-16 11:31:00,5350,12.69,2,Active
13779,2010-07-12 11:24:00,5811,12.67,1,Active
13275,2010-03-17 14:05:00,5928,12.60,1,Active
15689,2010-12-13 09:57:00,5657,12.60,1,Active
16276,2010-08-17 13:40:00,5775,12.60,1,Active
18271,2009-12-08 11:27:00,6027,12.60,1,Active
17275,2010-11-21 13:26:00,5679,12.60,1,Active
14318,2010-09-05 15:32:00,5756,12.60,1,Active
14007,2010-07-15 09:06:00,5808,12.60,1,Active
15851,2010-07-01 12:34:00,5822,12.55,1,Active
18153,2010-02-18 15:50:00,5955,12.50,1,Active
17662,2009-12-17 09:54:00,6018,12.50,1,Active
18033,2011-10-05 17:28:00,5361,12.08,1,Active
14349,2011-11-29 15:39:00,5306,12.05,1,Active
15663,2011-08-25 15:50:00,5402,11.90,1,Active
15163,2011-05-31 15:22:00,5488,11.85,1,Active
17074,2010-05-26 12:04:00,5858,11.80,1,Active
17177,2010-07-22 14:53:00,5801,11.80,1,Active
13944,2010-02-24 15:02:00,5949,11.80,1,Active
15902,2010-11-24 16:57:00,5676,11.80,1,Active
14629,2011-10-23 16:13:00,5343,11.75,1,Active
17217,2011-04-19 17:19:00,5530,11.70,1,Active
15135,2011-04-14 19:16:00,5535,11.70,1,Active
13364,2011-09-29 18:13:00,5367,11.60,1,Active
14511,2011-11-28 17:05:00,5307,11.60,1,Active
13570,2011-04-10 13:36:00,5539,11.53,1,Active
15056,2010-07-07 15:58:00,5816,11.40,1,Active
14999,2010-04-26 10:47:00,5888,11.40,1,Active
15809,2010-09-06 13:20:00,5755,11.40,1,Active
16962,2010-10-26 11:36:00,5705,11.40,1,Active
15537,2011-06-29 13:10:00,5459,11.40,1,Active
15121,2011-02-24 12:41:00,5584,11.40,1,Active
16424,2010-11-22 11:24:00,5678,11.40,1,Active
13773,2010-11-08 11:49:00,5692,11.40,1,Active
18154,2010-10-31 15:35:00,5700,11.40,1,Active
16530,2010-02-09 15:30:00,5964,11.40,1,Active
17895,2011-10-26 17:00:00,5340,11.39,1,Active
17507,2011-03-23 11:48:00,5557,11.38,2,Active
17595,2011-11-27 16:08:00,5308,11.25,2,Active
15331,2010-04-09 14:26:00,5905,11.25,1,Active
17116,2010-03-01 16:29:00,5944,11.25,1,Active
12496,2010-03-29 13:57:00,5916,11.25,1,Active
15440,2011-10-16 12:16:00,5350,11.22,1,Active
14975,2010-10-14 14:11:00,5717,11.20,1,Active
17771,2011-10-14 11:43:00,5352,10.98,1,Active
14579,2010-10-03 14:36:00,5728,10.90,1,Active
17219,2010-10-19 11:29:00,5712,10.84,1,Active
15742,2010-03-30 15:25:00,5915,10.75,1,Active
14660,2011-09-14 11:34:00,5382,10.66,2,Active
16425,2011-02-10 14:30:00,5598,10.50,1,Active
15236,2011-02-14 10:52:00,5594,10.50,1,Active
15926,2010-06-15 15:23:00,5838,10.50,1,Active
14011,2010-04-11 13:40:00,5903,10.50,1,Active
14765,2011-11-10 19:53:00,5325,10.50,1,Active
14762,2011-03-21 08:20:00,5559,10.50,1,Active
13420,2011-06-22 11:35:00,5466,10.50,1,Active
16581,2011-06-10 10:05:00,5478,10.50,1,Active
14158,2011-10-30 15:08:00,5336,10.50,1,Active
17040,2011-07-25 10:19:00,5433,10.50,1,Active
14153,2010-08-13 14:35:00,5779,10.50,1,Active
13182,2011-10-25 13:46:00,5341,10.50,1,Active
