customer_id,lifetime_value,days_since_purchase,total_orders,churn_risk_flag
14471,418.54197469701353,273,8,Active
14472,589.4736741566393,49,42,Active
14473,1815.1242115447058,332,12,Mid Value At Risk
14474,174.81769957243708,444,42,Active
14475,18.258388744000662,404,13,Active
14476,1582.4609326474165,434,26,Mid Value At Risk
14477,688.5279430116552,131,18,Active
14478,1770.6230876824038,43,42,Active
14479,726.9462433762706,57,49,Active
14480,1329.2635266688335,50,20,Active
14481,449.2368284294189,452,16,Active
14482,1108.587394534654,465,37,Mid Value At Risk
14483,1953.8591238960482,178,3,Mid Value At Risk
14484,679.1355384758451,293,27,Active
14485,159.52711848501883,46,15,Active
14486,250.45199770186218,170,34,Active
14487,177.16056488583573,271,45,Active
14488,226.8001590516415,417,22,Active
14489,292.7057023317899,336,40,Active
14490,647.9853491261351,139,23,Active
14491,709.36929040291,247,49,Active
14492,444.797521346967,148,4,Active
14493,764.4843815859793,230,41,Active
14494,68.07596122968177,280,23,Active
14495,73.50649572241204,125,47,Active
14496,150.8289440426324,192,9,Active
14497,583.9775697398309,374,24,Active
14498,192.63337317753664,80,21,Active
14499,266.4609397301691,94,41,Active
14500,409.07772268845395,226,46,Active
14501,1336.481170601462,65,16,Active
14502,11.1672900513901,88,25,Active
14503,838.4391186160409,88,26,Active
14504,884.2111641240176,201,49,Active
14505,1282.1914400807289,214,45,Mid Value At Risk
14506,2159.5055719634365,204,9,Mid Value At Risk
14507,16.27470352362114,401,15,Active
14508,133.58422784892184,382,39,Active
14509,1738.448432024601,89,33,Active
14510,490.75719386322777,476,1,Active
14511,665.1749043917335,61,5,Active
14512,870.2024600817251,271,9,Active
14513,909.2173344175178,94,44,Active
14514,2147.54979524376,307,6,Mid Value At Risk
14515,4633.938155228853,27,28,Active
14516,1018.8225555715889,214,45,Mid Value At Risk
14517,270.8673264362938,74,26,Active
14518,1694.5618781564467,61,28,Active
14519,40.378832416391624,186,40,Active
14520,210.21556422643872,31,15,Active
14521,1821.422519941638,219,6,Mid Value At Risk
14522,236.77735133281868,12,27,Active
14523,199.43711973635294,302,38,Active
14524,118.9162964430738,415,4,Active
14525,1567.830648246601,32,11,Active
14526,554.6109645847303,160,21,Active
14527,898.8812357154447,489,30,Active
14528,218.56732609018877,237,18,Active
14529,1135.1876765986494,227,35,Mid Value At Risk
14530,1141.711567932633,181,3,Mid Value At Risk
14531,299.8688330335565,317,12,Active
14532,423.03233362534166,46,27,Active
14533,188.2642851746334,341,30,Active
14534,3002.683977877452,458,21,Mid Value At Risk
14535,829.8690655097305,80,38,Active
14536,2181.1002363483244,135,21,Mid Value At Risk
14537,289.2185348064662,260,38,Active
14538,1218.2079538032713,475,40,Mid Value At Risk
14539,1161.4642080386175,308,15,Mid Value At Risk
14540,941.2304856798522,247,18,Active
14541,2696.665887101263,473,29,Mid Value At Risk
14542,400.1134345504571,159,48,Active
14543,112.06953384160924,203,38,Active
14544,891.0835520380264,112,21,Active
14545,1045.4242297746023,468,17,Mid Value At Risk
14546,684.6469168007451,292,41,Active
14547,185.36195260164007,438,18,Active
14548,561.6792098011664,310,37,Active
14549,299.393807184042,119,38,Active
14550,446.1472633427451,383,12,Active
14551,829.0027085892475,17,11,Active
14552,1093.8673734497706,493,48,Mid Value At Risk
14553,211.4065239344945,331,49,Active
14554,415.79267809307356,414,20,Active
14555,250.8502968086662,227,9,Active
14556,177.14762388081695,361,1,Active
14557,1223.7151546932373,486,3,Mid Value At Risk
14558,1919.7411976349706,406,21,Mid Value At Risk
14559,369.92326098640103,117,23,Active
14560,1113.1385508750914,43,9,Active
14561,1818.3844459777422,368,19,Mid Value At Risk
14562,1497.2876511193376,115,45,Active
14563,161.510239682529,283,46,Active
14564,2504.177133127081,37,19,Active
14565,378.15163020632525,302,23,Active
14566,331.4924735376011,113,27,Active
14567,51.572218333269305,35,27,Active
14568,532.6959352509582,132,39,Active
14569,92.34090634483067,336,36,Active
14570,228.58964782861509,336,12,Active
14571,304.9411310515303,469,27,Active
14572,1323.6583704069146,410,46,Mid Value At Risk
14573,1666.6867246028698,377,34,Mid Value At Risk
14574,288.16358085979033,228,33,Active
14575,1565.4853545306432,147,28,Mid Value At Risk
14576,1557.221520636889,122,31,Mid Value At Risk
14577,1157.3484394558277,81,32,Active
14578,126.91069397508865,173,20,Active
14579,937.7799726362633,154,40,Active
14580,2320.6877818606354,150,35,Mid Value At Risk
14581,917.9239687657855,375,31,Active
14582,322.3149525594125,58,31,Active
14583,555.4451897263152,63,38,Active
14584,830.1455629094047,156,22,Active
14585,571.6117323307554,449,45,Active
14586,102.22391810713758,428,41,Active
14587,299.2476268310172,356,9,Active
14588,1297.1923244630425,427,9,Mid Value At Risk
14589,1581.034722730243,421,15,Mid Value At Risk
14590,118.15064865752562,322,13,Active
14591,2435.715396411926,401,22,Mid Value At Risk
14592,318.977457620764,168,16,Active
14593,868.5104285279155,166,32,Active
14594,1114.89737970122,85,2,Active
14595,1336.8218968557396,445,26,Mid Value At Risk
14596,2331.3174381229483,137,14,Mid Value At Risk
14597,300.2431099192338,461,38,Active
14598,1564.4009425156655,459,34,Mid Value At Risk
14599,112.96233522813314,189,8,Active
14600,976.7348782901441,464,36,Active
14601,1083.767502458095,400,21,Mid Value At Risk
14602,905.8756825768183,379,46,Active
14603,232.61852783236517,2,43,Active
14604,1651.1263924204322,106,28,Active
14605,147.96414222057743,364,46,Active
14606,44.10138316455297,72,44,Active
14607,1011.1622472291866,427,48,Mid Value At Risk
14608,516.2108411376666,126,6,Active
14609,1512.899833398564,170,20,Mid Value At Risk
14610,386.8241015342699,205,31,Active
14611,147.4061889515193,313,33,Active
14612,1448.4710306064312,337,44,Mid Value At Risk
14613,636.870068998318,487,7,Active
14614,167.78293997066845,472,8,Active
14615,1019.4704324782602,195,9,Mid Value At Risk
14616,572.5001648503851,158,2,Active
14617,741.7053915351026,141,17,Active
14618,494.2808911971933,275,45,Active
14619,1411.5130559728705,7,37,Active
14620,1415.510307075389,393,42,Mid Value At Risk
14621,988.6152501896879,467,44,Active
14622,89.10410213052782,493,17,Active
14623,1460.3549085298587,54,38,Active
14624,889.3895868019515,104,35,Active
14625,955.2817859545579,342,47,Active
14626,360.7669485050481,338,39,Active
14627,1691.4222303179858,61,30,Active
14628,1033.8690949522354,87,6,Active
14629,95.55895755648291,258,4,Active
14630,419.0990179918333,178,37,Active
14631,1739.9191340529758,242,35,Mid Value At Risk
14632,38.67743940194554,203,9,Active
14633,2603.946924723257,31,6,Active
14634,909.4565820008,289,13,Active
14635,798.3824511884145,462,22,Active
14636,252.38171458080174,80,28,Active
14637,228.85793623154785,11,30,Active
14638,2278.6532454805433,417,36,Mid Value At Risk
14639,283.36804938854783,254,2,Active
14640,1195.1225323850176,384,36,Mid Value At Risk
14641,399.54173126527553,391,8,Active
14642,119.96472489667482,384,45,Active
14643,8.618495938873098,287,42,Active
14644,628.6615714598062,176,9,Active
14645,2976.4222096551107,126,1,Mid Value At Risk
14646,368.53222222940826,494,13,Active
14647,353.5277753840799,47,15,Active
14648,337.38732891796815,206,32,Active
14649,588.0822494309377,476,34,Active
14650,464.80519397709764,437,43,Active
14651,1695.6418761718535,107,31,Active
14652,563.400139804627,464,14,Active
14653,567.0275878209649,275,47,Active
14654,119.14494849969155,337,14,Active
14655,3247.4695961674583,123,48,Mid Value At Risk
14656,230.1167420774296,474,29,Active
14657,60.95562227111271,134,47,Active
14658,870.485132834888,107,19,Active
14659,723.8185911683049,305,27,Active
14660,429.11395514833777,329,9,Active
14661,438.8112401575361,50,37,Active
14662,1229.931681801378,337,37,Mid Value At Risk
14663,174.2389286788262,95,43,Active
14664,1372.9653974231426,268,28,Mid Value At Risk
14665,836.9990733591607,23,24,Active
14666,434.3619992060722,54,28,Active
14667,490.0336616492639,374,36,Active
14668,237.26761989225923,254,18,Active
14669,1115.8301264467789,453,25,Mid Value At Risk
14670,575.3871890495142,235,35,Active
14671,309.5359612892626,484,4,Active
14672,725.1715661031463,59,14,Active
14673,4365.747704507057,164,39,Mid Value At Risk
14674,457.11509391748217,259,26,Active
14675,2027.5269736887733,314,8,Mid Value At Risk
14676,338.5166027887086,216,24,Active
14677,45.03003333442558,183,16,Active
14678,182.76823450485017,57,20,Active
14679,433.9839595705246,145,15,Active
14680,198.39474282544484,423,7,Active
14681,0.18165119626677884,90,17,Active
14682,1972.0976910422773,452,22,Mid Value At Risk
14683,1485.7012523336732,311,22,Mid Value At Risk
14684,1084.7432129675924,45,12,Active
14685,146.96001697189425,460,18,Active
14686,102.5972893327305,257,46,Active
14687,55.9987725181866,21,47,Active
14688,1029.9681402249757,467,15,Mid Value At Risk
14689,2113.8994193833933,21,37,Active
14690,450.44751756372625,52,16,Active
14691,101.48587111146318,338,5,Active
14692,574.5961262402276,171,2,Active
14693,343.18997074752133,436,28,Active
14694,375.7788379458441,67,41,Active
14695,776.8734511010919,113,27,Active
14696,1014.7183654577996,300,31,Mid Value At Risk
14697,93.76979785548033,160,41,Active
14698,28.991202329193587,266,36,Active
14699,4138.0956371131215,320,47,Mid Value At Risk
14700,211.93149344523533,232,43,Active
14701,44.26686146412682,463,1,Active
14702,168.4537027703273,325,29,Active
14703,31.789605289774247,68,1,Active
14704,397.8155334281253,28,8,Active
14705,1297.2156194666052,437,16,Mid Value At Risk
14706,333.92220299746697,116,28,Active
14707,469.8535261091218,51,22,Active
14708,900.5897484680805,181,18,Active
14709,568.8763449746472,260,22,Active
14710,1581.1942972304528,79,41,Active
14711,1608.1453969295378,273,12,Mid Value At Risk
14712,7.96810667782204,108,19,Active
14713,1204.229205303575,451,25,Mid Value At Risk
14714,494.0364656106974,74,5,Active
14715,3596.374261694228,175,34,Mid Value At Risk
14716,528.1291158099003,490,39,Active
14717,3467.866867456315,184,10,Mid Value At Risk
14718,1123.7927216291077,23,47,Active
14719,228.65891723722504,274,7,Active
14720,618.4365496688335,129,37,Active
14721,3876.3312421230885,291,47,Mid Value At Risk
14722,1558.9024748687552,320,15,Mid Value At Risk
14723,81.95129083695767,186,42,Active
14724,980.3532864619914,479,24,Active
14725,339.2042391959772,59,26,Active
14726,5.605401547779569,492,26,Active
14727,413.31530684462587,1,46,Active
14728,214.04678345413478,131,26,Active
14729,1366.8289968835022,67,10,Active
14730,329.18325523394316,293,17,Active
14731,1405.996326559175,467,14,Mid Value At Risk
14732,0.47849413721030853,285,2,Active
14733,294.3264108927539,89,48,Active
14734,220.77695915249768,417,13,Active
14735,212.80677272009024,100,27,Active
14736,56.49817611701027,189,9,Active
14737,165.74162820093485,477,7,Active
14738,648.7333988397303,378,48,Active
14739,275.527322197929,346,10,Active
14740,432.1963829276285,388,9,Active
14741,378.39608625185946,241,22,Active
14742,1669.3658186364273,270,23,Mid Value At Risk
14743,1885.6245669882035,498,7,Mid Value At Risk
14744,543.3275283705665,219,48,Active
14745,320.56828428432567,417,9,Active
14746,90.3564377571448,406,27,Active
14747,2452.973223259935,176,24,Mid Value At Risk
14748,49.69349088974306,387,29,Active
14749,282.6590551237364,471,17,Active
14750,283.13294645133624,341,20,Active
14751,309.0022253456422,233,7,Active
14752,143.5758709893689,151,43,Active
14753,1222.8816988766428,452,40,Mid Value At Risk
14754,104.5407097112714,277,7,Active
14755,806.0817837960533,229,28,Active
14756,105.770747912457,171,19,Active
14757,58.51745052905073,223,20,Active
14758,1921.3014133719407,213,44,Mid Value At Risk
14759,168.7040117733424,282,39,Active
14760,1377.4143696624544,41,40,Active
14761,629.3175333141348,122,7,Active
14762,64.84355910982597,227,6,Active
14763,2488.8820237295054,294,25,Mid Value At Risk
14764,226.91078516166496,88,41,Active
14765,1570.8662497233763,267,13,Mid Value At Risk
14766,147.9175016221693,489,39,Active
14767,1539.0060124585623,29,40,Active
14768,10.653674461099557,495,22,Active
14769,573.5920721740462,247,49,Active
14770,1173.8042675443019,316,17,Mid Value At Risk
14771,2184.18164984162,451,48,Mid Value At Risk
14772,1919.2956161238428,449,22,Mid Value At Risk
14773,1370.173230927827,244,34,Mid Value At Risk
14774,1752.7730783365641,61,8,Active
14775,177.73490719753445,147,49,Active
14776,267.4660331192174,174,45,Active
14777,272.83086512958005,433,18,Active
14778,378.6362644461429,278,24,Active
14779,399.8039318446371,334,42,Active
14780,629.1848230679228,369,2,Active
14781,139.3682068309527,441,2,Active
14782,940.1700684375024,379,27,Active
14783,146.72158993150296,142,14,Active
14784,297.2086854981785,44,48,Active
14785,559.8879375129146,144,39,Active
14786,1273.437788624892,353,12,Mid Value At Risk
14787,1076.0274545548496,333,32,Mid Value At Risk
14788,829.7150822623113,486,28,Active
14789,135.4673374912478,497,28,Active
14790,633.5706073649214,396,46,Active
14791,73.20685366363604,55,25,Active
14792,379.03350278747473,307,4,Active
14793,426.8886367387302,358,26,Active
14794,32.50047725087203,423,36,Active
14795,256.1510979016381,417,3,Active
14796,2492.504446615312,161,1,Mid Value At Risk
14797,2456.9270573985136,285,17,Mid Value At Risk
14798,347.49553871456243,325,7,Active
14799,35.24520004193782,198,48,Active
14800,157.87825188971829,159,5,Active
14801,398.35093925891437,80,19,Active
14802,2361.8271455310564,31,39,Active
14803,121.77449803705824,473,46,Active
14804,1153.4992524390623,112,34,Active
14805,92.04369437754342,46,35,Active
14806,3181.5725886256173,353,49,Mid Value At Risk
14807,384.51716990690653,205,16,Active
14808,1194.1582524450068,52,40,Active
14809,335.55924281324707,138,47,Active
14810,790.3773643696613,472,39,Active
14811,170.5705020125335,74,27,Active
14812,126.27895860510034,41,41,Active
14813,2225.324750859513,479,38,Mid Value At Risk
14814,1997.3950141653297,77,25,Active
14815,1747.62080675685,387,26,Mid Value At Risk
14816,785.5886309217881,187,14,Active
14817,1321.3262535948647,370,14,Mid Value At Risk
14818,57.22854155234393,52,14,Active
14819,326.12084671486093,418,25,Active
14820,301.1559857010964,433,36,Active
14821,807.7019964122753,412,4,Active
14822,351.9927887059021,467,47,Active
14823,128.61099460856437,87,15,Active
14824,725.9977576903264,109,32,Active
14825,1347.259862445203,480,18,Mid Value At Risk
14826,385.17333657297866,397,14,Active
14827,113.49855348639304,225,1,Active
14828,175.20987452714868,482,42,Active
14829,216.90470070434804,481,20,Active
14830,285.2229271334535,248,10,Active
14831,823.5565037605943,69,10,Active
14832,734.9257929552423,120,24,Active
14833,952.7922516891382,67,34,Active
14834,360.1632919560081,61,28,Active
14835,1389.806353953561,444,27,Mid Value At Risk
14836,182.6129810258296,327,40,Active
14837,506.45599840558475,408,1,Active
14838,1291.314055765077,191,33,Mid Value At Risk
14839,158.91554422942485,470,4,Active
14840,93.10401863764622,493,7,Active
14841,1721.155500710915,189,9,Mid Value At Risk
14842,335.97136641813273,151,16,Active
14843,921.2817221664732,286,5,Active
14844,20.54033180222219,444,34,Active
14845,937.0673967012257,402,23,Active
14846,303.9563909013033,96,43,Active
14847,45.88370480431389,312,25,Active
14848,752.9028451794641,309,13,Active
14849,220.39604651116247,263,24,Active
14850,391.2607538519602,97,11,Active
14851,67.21050080537356,453,17,Active
14852,127.34970755467776,113,37,Active
14853,283.03155793080464,476,13,Active
14854,75.23714343173415,125,27,Active
14855,1933.7349839281992,456,20,Mid Value At Risk
14856,4.852320473909874,463,33,Active
14857,529.1021252094604,436,42,Active
14858,105.22439261845473,132,32,Active
14859,294.16454986503146,418,8,Active
14860,2083.5962978100893,453,29,Mid Value At Risk
14861,141.09820000992443,417,40,Active
14862,2701.18008218506,121,19,Mid Value At Risk
14863,184.33030417291684,197,6,Active
14864,1082.4922851921663,294,44,Mid Value At Risk
14865,632.9207741147053,482,39,Active
14866,1726.6404714618322,122,48,Mid Value At Risk
14867,645.9369639088982,282,41,Active
14868,611.8163252722866,385,21,Active
14869,173.98568642476926,260,22,Active
14870,145.43754311778338,39,42,Active
14871,1986.222983043815,54,10,Active
14872,317.80495353598286,474,10,Active
14873,372.27688026619865,161,29,Active
